emergency_,created_at,tweet_id,tweet_text,screen_name
emergency,2022-05-11 20:32:01 PDT,1524593208058998784,"Officers onscene in the 700 Blk of Rainier Av S., for shooting; one adult male sbjct w/gunshot wound to abdomen onscene; suspect fled location in unk veh.  Scene is active; please avoid the area.  Will update if info becomes available.   /clm  https://t.co/kLXVIApXjQ",RentonpdWA
emergency,2022-05-10 13:38:33 PDT,1524126770609278976,WELCOME TO OUR NEW LATERAL OFFICER:  HANSEN HSU!  https://t.co/blwP81qO5a via @Nextdoor  https://t.co/teG1ws2uTz,RentonpdWA
emergency,2022-05-10 08:44:07 PDT,1524052673015664640,"@JDempsey84 Unfortunately, this was ruled a suicide.   /clm",RentonpdWA
emergency,2022-05-07 12:01:35 PDT,1523015204883222528,🔺UPDATE: Event has been canceled due to current weather conditions. We will be back June 21 from 3 - 7 pm; sorry for any inconvenience.🔺  Follow us on social media for other Pop-Up with a Cop information.  ~S,RentonpdWA
emergency,2022-05-07 11:10:48 PDT,1523002425430355968,"Happening Now: Pop-Up with a Cop - Water Safety! Courtesy Vessel inspections, safety info, games and more! Now- 2 pm @ Coulon Park Marina. ⚓️🚔🚤  #summer #safety #watersafety #boats #police  @MercerIslandPD @CityofRenton @mercergov   ~S  https://t.co/aFMobIMpMl",RentonpdWA
emergency,2022-05-07 08:54:34 PDT,1522968141290086400,Happening Today: 10 am - 2 pm at Coulon Park Marina. We hope to see you there! 🚤⚓️☀️@MercerIslandPD @CityofRenton   #summer #safey #watersafety #boating  ~S  https://t.co/DsVvTxk46W,RentonpdWA
emergency,2022-05-05 15:25:48 PDT,1522341822655123456,"Don’t turn Cinco De Mayo into Cinco De Disaster. Celebrate responsibly and plan for a Designated Driver, get a taxi, or a rideshare.🌮🍹   #RentonPDCares  #CincoDeMayo  https://t.co/iusI7RkyOG",RentonpdWA
emergency,2022-05-05 08:18:23 PDT,1522234258588192768,@alissa95358746 @CityofRenton @KING5Seattle Thank you for the clarification; could you please send me an email with specifics on where this occurs and I will contact the Traffic Unit directly re: this issue.  Thank you.  cmorris@rentonwa.gov,RentonpdWA
emergency,2022-05-04 17:59:50 PDT,1522018196521308160,"@alissa95358746 @CityofRenton @KING5Seattle When this observed, 911 should be called.  Please don't assume our officers are aware of the violation; draw us to the location by calling 911 to report.    /clm",RentonpdWA
emergency,2022-05-03 14:53:43 PDT,1521608972586799104,@80sTurbo @komonews @CityofRenton @DEASEATTLEDiv Here's a website that should assist you with your question:   https://t.co/5xnB49err9,RentonpdWA
emergency,2022-05-03 10:03:04 PDT,1521535826923954177,"#Shredathon, Prescription #drugtakeback &amp; Food Drive Results...  https://t.co/y7tH1yC7C4 via @Nextdoor  @IronMountain @DEASEATTLEDiv @CityofRenton  https://t.co/fniOwXflti",RentonpdWA
emergency,2022-05-02 12:42:38 PDT,1521213595610087424,Distracted Driving Awareness Month Coming to a Close  https://t.co/nrZYdqhGXj via @Nextdoor     /clm  https://t.co/iSmLDX98z7,RentonpdWA
emergency,2022-04-30 11:32:59 PDT,1520471291924336640,Don’t Miss Out! Only 30 more minutes. #Shredathon &amp; Prescription #DrugTakeBack @ Renton Memorial Stadium.  @CityofRenton @DEASEATTLEDiv  https://t.co/RibdgF1MAF,RentonpdWA
emergency,2022-04-30 09:27:56 PDT,1520439820538941441,#Shredathon &amp; Prescription #DrugTakeBack HAPPENING NOW (9 am - 12 pm) @ Renton Memorial Stadium.   Please visit:  https://t.co/EBRgrXpnaI to find out what will &amp; will NOT 🚫 be accepted.   @CityofRenton @DEASEATTLEDiv  https://t.co/lUTkLC46mT,RentonpdWA
emergency,2022-04-29 16:05:58 PDT,1520177601351880704,@mycatatemybrain @Nextdoor ha ha...totally understand that!💙💙,RentonpdWA
emergency,2022-04-28 16:10:51 PDT,1519816441213513732,"See you Saturday @ the #Shredathon &amp; Prescription #DrugTakeBackDay, 9 a.m. - 12 p.m. @ Renton Stadium! For more info on what will &amp; will NOT be accepted, please see the attached flyer or visit:  https://t.co/UAv6RPJ8Zs  @DEASEATTLEDiv  @CityofRenton  https://t.co/DUQw0acnaL",RentonpdWA
emergency,2022-04-26 13:23:28 PDT,1519049545455341570,SCAM ALERT! Renton PD Impersonator  https://t.co/iPOn6FfRLD via @Nextdoor  https://t.co/MQRCFNX5gs,RentonpdWA
emergency,2022-04-26 12:33:17 PDT,1519036913952337920,"Ofcrs now responding to another accident at 16800 Block of Maple Valley Hwy/SE Renton Maple Valley Rd, 3 vehicles involved, 2 tows enroute, possible injuries.  Due to a couple accidents on MVH this may cause delays, consider alternate routes for a bit if possible/sh  https://t.co/tpuW8tG9l8",RentonpdWA
emergency,2022-04-26 12:28:34 PDT,1519035727350095874,@Lisa46510080 See - that.  Thanks!    /clm,RentonpdWA
emergency,2012-09-05 10:07:52 PDT,243395032856539136,"14 Josephine St, Dor., man shot, Homicide Unit responding.",BPD_Operations
emergency,2012-09-05 09:01:38 PDT,243378363065040896,"540 Tremont St., SE,  Hingham Institution bank robbed by W/M 6' med build, 30s, blue shirt, drk blue cap, fled down Hanson St.",BPD_Operations
emergency,2012-09-04 09:00:12 PDT,243015617064615937,"1628 Tremont St, Citizens Bk Robbed by B/M long blk jacket and hat, Fled down Francis St. Dye pack has activided.",BPD_Operations
emergency,2012-07-10 11:31:23 PDT,222759940861861889,"Multiple stabbing in Dudley Sq. In Rox., roads closed for crime scene, avoid Dudley St, Washington, and Malcolm X Blvd",BPD_Operations
emergency,2012-04-17 15:50:41 PDT,192384616634646528,Direct Messages that say someone is posting rumors about you are phishing scams. DO NOT click on the links.,BPD_Operations
emergency,2012-04-12 14:47:34 PDT,190556794903465984,"MBTA has resumed service on Green Line, all clear.",BPD_Operations
emergency,2012-04-12 14:33:17 PDT,190553199487369217,MBTA PD has stopped the Green Line at Boylston St station to investigate a report of a suspicious package.,BPD_Operations
emergency,2012-04-12 13:12:07 PDT,190532771968593920,"63 Cheney St, Rox, home invasion. Unk injuries. Units on scene.",BPD_Operations
emergency,2012-04-12 12:08:38 PDT,190516795373916161,"760 Columbia Rd, MVA, Elderly male still in vehicle. Jaws of life being utilized. EMS onscene. Condition unk at this time.",BPD_Operations
emergency,2012-04-12 11:31:15 PDT,190507387780726785,"1350 Tremont St, Rox, pedestrian struck, Male down but conc. EMS enroute. Driver still onscene.",BPD_Operations
emergency,2012-04-12 11:23:30 PDT,190505439442636800,"Feel free to follow both BPD Twitter pages, but Alerts are also sent out on Boston_Police, so you'll be getting each Alert twice.",BPD_Operations
emergency,2012-04-12 10:23:22 PDT,190490304040804354,"125 Summer St: 50+ protesters inside the lobby, units on scene.",BPD_Operations
emergency,2012-04-12 07:52:13 PDT,190452267080622082,@MarissaMcN @Boston_Police you can email me at meredithj.bpd AT city of boston (one word) dot gov,BPD_Operations
emergency,2009-10-28 08:02:10 PDT,5232109742,@PKGM try  http://bit.ly/2nD30M,BPD_Operations
emergency,2009-10-28 07:35:41 PDT,5231483536,"@sablegray East Boston incidents are reported regularly, they just don't have as many as the other parts of the city. Count your blessings!",BPD_Operations
emergency,2009-10-15 10:42:34 PDT,4894081082,"@meras28 City ordinance is $200 for drinking public, plus $50 for the parents if it's a minor. State Law is $100 for marijuana in public.",BPD_Operations
emergency,2009-07-15 05:39:02 PDT,2650219023,"@adventurouskate There were many calls re the jackhammering, but investigating officers discovered proper permits for overnight work.",BPD_Operations
emergency,2009-06-29 11:31:48 PDT,2391251188,"@stevegarfield Big deal! @Boston_Police has 5,600+ followers and 311NYC only has 180. Who calls 311 anyways?",BPD_Operations
emergency,2009-06-10 09:19:48 PDT,2104998989,@mkarolian all the suspicious package incidents were unrelated false alarms.,BPD_Operations
emergency,2009-06-10 09:17:51 PDT,2104976464,"@demersdesigns yes, it seems like more than the usual number of suspicious package incidents recently. All were unrelated false alarms.",BPD_Operations
emergency,2022-05-14 19:00:07 PDT,1525657247795363842,Police have a suspect in custody in last month’s triple shooting in the Bronx that left a 27-year-old man dead.   https://t.co/uaAwm5CaWz,NBCNewYork
emergency,2022-05-14 17:00:03 PDT,1525627029894340611,Britney Spears and Sam Asghari posted a joint statement on Instagram confirming that they had lost their first child together just one month after they announced that they were expecting.  https://t.co/TUVm9TEFlJ,NBCNewYork
emergency,2022-05-14 16:25:38 PDT,1525618370841804800,"At least 10 people were killed at a Buffalo, New York, supermarket when a ""heavily armed"" gunman carrying an assault-style weapon opened fire on store employees and customers, in what city and federal officials are calling a racially motivated hate crime.  https://t.co/46cEwRQzLE  https://t.co/r28MKnU6sM",NBCNewYork
emergency,2022-05-14 16:00:08 PDT,1525611950125752326,"A pair of teenagers were hospitalized late Friday when a dispute at a Brooklyn NYCHA building led to a gunman opening fire, police said overnight.   https://t.co/szQkgdfTEG",NBCNewYork
emergency,2022-05-14 15:00:15 PDT,1525596880549339137,Wildlife authorities in Connecticut are investigating the recent fatal shooting of a female black bear that left two cubs orphaned.   https://t.co/lB8BgTm51k,NBCNewYork
emergency,2022-05-14 14:30:07 PDT,1525589298040475648,"At least six people were injured when a small plane crash landed on a bridge in Miami Saturday afternoon, hitting at least one car and bursting into flames.   https://t.co/5IWWdV3Byq",NBCNewYork
emergency,2022-05-14 13:49:41 PDT,1525579123913068548,"UPDATE: Three law enforcement sources say the suspected gunman is alive and in police custody. Investigators are looking into whether the suspect was motivated by white supremacist ideology, and if he may have posted a manifesto online.",NBCNewYork
emergency,2022-05-14 13:30:03 PDT,1525574184050499587,"An apartment fire in Brooklyn resulted in injuries to over a dozen people, including three firefighters, early Saturday morning, city fire officials said.  https://t.co/zZp0ucDw5s",NBCNewYork
emergency,2022-05-14 12:58:02 PDT,1525566126540857344,"BREAKING: Eight people are dead after a gunman entered a supermarket in Buffalo, New York, and opened fire Saturday afternoon, law enforcement source said.   https://t.co/qSBA6TP4uY",NBCNewYork
emergency,2022-05-14 12:26:47 PDT,1525558259326803969,BREAKING: Gov. Hochul monitoring shooting at Buffalo supermarket. Public advised to avoid area.  https://t.co/46cEwRQzLE,NBCNewYork
emergency,2022-05-14 12:00:09 PDT,1525551557818851328,Authorities say a woman was taken to a hospital after she was attacked by a black bear as she walked down a New Jersey road to check her mail.   https://t.co/ZmHUJJgdPU,NBCNewYork
emergency,2022-05-14 11:30:12 PDT,1525544022600826887,Police in New York City hope to track down a man accused of sexually assaulting a subway rider on a southbound 3 train late last month.   https://t.co/TnRiiYH1hc,NBCNewYork
emergency,2022-05-14 10:59:01 PDT,1525536172432293889,President Biden talked about the steps his administration is taking to ease the pain for families struggling with a nationwide baby formula shortage.  https://t.co/XeHJ4LLLAp,NBCNewYork
emergency,2022-05-14 10:29:02 PDT,1525528628854984704,Authorities say 20 people were injured in two shootings in downtown Milwaukee near an entertainment district.  https://t.co/GxWP3ejT3Q,NBCNewYork
emergency,2022-05-14 09:59:06 PDT,1525521095893327873,A child who was rescued from a house fire in Norwalk on Saturday morning has died.  https://t.co/R2v4rWLwan,NBCNewYork
